"years","X15.16QA","X37.4QA","X39.8QA","X88.12QA","X89.12QA","X95.8QA","X117.8QA","X133.12QA","X138.8QA","X179.4QA","X184.4QA","X206.12QA","X210.8QA","X215.8QA","X223.4QA","X233.12QA","X237.8QA","X238.8QA","X261.16QA","X278.16QA","X18.16QR","X20.12QR","X21.8QR","X54.12QR","X63.8QR","X74.12QR","X77.QR","X92.QR","X94.16QR","X109.15QR","X118.QR","X129.16QR","X134.8QR","X135.4QR","X140.12QR","X165.QR","X172.12QR","X180.12QR","X182.12QR","X183.8QR","X187.12QR","X194.12QR","X205.8QR","X207.4QR","X213.12QR","X217.12QR","X224.QR","X227.11QR","X236.12QR","X239.4QR","X241.4QR","X245.8QR","X276.4QR","X277.12QR","X46.8QV","X62.8QV","X65.8QV","X178.8QV","X230.16QV","X274.8QV","X125.12QP","X22.12QM","X23.8QM","X79.8.QM"
1993,-0.166117621644975,0.674451956566278,0.323808833127856,-0.0537137878457852,-0.254510979264787,0.774095039475644,-0.235094978371262,0.633134413185564,0.328057442865967,-0.00350438047559439,-0.0922731843143321,-0.0448937319884726,0.0411808669656203,0.0863711862925081,-0.16048584159839,-0.572435480373021,-0.142058516196447,0.259270704573548,0.189865239062212,0.240141524605983,-0.248532852594837,-0.00928111696225012,0.0651706851277154,-0.0327402565964658,0.171101969492883,-0.0113083343129187,-0.163848224802288,-0.605790161079669,0.13766003763421,NA,-0.0227529593718399,0.288090204369274,1.52624440526244,-0.0458744033227947,-0.0203457529800911,0.460013142128252,NA,0.273395626808329,NA,-0.0742470433071717,0.369304758690516,0.157065005838848,0.0113641273819297,-0.169704836616062,0.15923817410206,-0.0369226109344238,0.613069185287568,NA,0.18004752962292,-0.0163091092890038,NA,0.0083569616475152,0.0415047686329918,0.107517627197193,0.0901575676875278,-0.344904693411335,0.00857110313799192,-0.00314269813729657,0.0177785923753666,0.0677430994046545,-0.198895366676895,-0.103538123971475,-0.0866477272727272,-0.0889730725913791
1994,-0.0736458392663895,0.743423088826988,0.428054507660328,-0.116089076294637,-0.31425297062549,0.837908011869436,-0.258310227236511,0.548669340138535,0.188118811881188,0.0179152056104559,-0.15751133576154,-0.0255524861878455,0.0972148035101106,0.0426143790849673,-0.127284886312974,-0.523159144893112,-0.0697993954383073,0.221587778612572,0.343042384362299,0.221189243152181,-0.179109885464683,0.00350132844520428,0.100894301208258,-0.057271229594129,0.149516140947034,0.0251857010213557,-0.13356280809111,-0.557173987842642,0.138252174854709,NA,0.00236571532558916,0.207889125799574,1.23662941335705,-0.12416067852515,0.0142049065717555,0.489673010848164,NA,0.255011779348358,NA,-0.0635767112164505,0.338997064781512,0.0826493065383526,0.054962435745354,-0.154829964047858,0.217425558563291,-0.0537967220846599,0.688697751622152,NA,0.202195478939665,-0.0865796255670806,NA,0.0224037164693541,0.0673833186847859,0.169445286450439,0.100831485587583,-0.364206777996071,0.0519769762531455,0.0161322578494767,-0.0504767736855919,0.0251779359430605,-0.218984962406015,-0.0995325558336088,-0.128424552114757,-0.076548025353486
1995,-0.0798009267204393,0.568126873609902,0.346026106433923,-0.210403827091324,-0.342681640503816,0.804430195278344,-0.270309618557702,0.429759782700959,0.0410742496050553,0.0153826350003217,-0.206523350630096,0.00286264019897696,0.0942151296608867,-0.00278951817413363,-0.138930385419779,-0.456140350877193,-0.0410133379030646,0.131717399473882,0.504642971501761,0.093943432548497,-0.176462179382454,-0.0311644599444433,0.0774740192865835,-0.135957756088878,0.102232142857143,0.064637187944337,-0.108500772797527,-0.544063792085056,0.139201655930479,NA,-0.066832326851397,0.138763972761146,0.978918792103764,-0.0783995186522261,0.0354948359262649,0.405985991768359,NA,0.253486961795027,NA,-0.17814893573095,0.279112095912634,0.115847830242783,0.0825324045498632,-0.0637922339889057,0.212230074597566,-0.072980215519699,0.674393256794071,NA,0.197874615053214,-0.123684531307139,-0.411572305198564,-0.0344725987035947,0.105327688713073,0.167030824565532,0.1165096678235,-0.398396512229365,0.0730121540489092,0.00332685529826411,-0.064245560810208,-0.197639176902217,-0.273957367933272,-0.119978909021187,-0.171927218715187,-0.0217928389689885
1996,-0.061756040070713,0.509575274933637,0.241392132074069,-0.218962831070554,-0.370076804915515,0.59805131536213,-0.239199836978671,0.207732342007435,-0.0175473186119875,-0.0084783018275451,-0.207472660996355,-0.0300904125070636,0.142857142857143,-0.0838440986955839,-0.131065380818589,-0.2897563927977,-0.0125045526283841,0.0860586763702525,0.617208370436331,0.0081829327402846,-0.161788892168852,-0.0644141513803033,0.00585326012977001,-0.108122975368254,0.0678552981462706,0.124242280734988,-0.0435602489157081,-0.517810184078413,0.136919014084507,NA,-0.097644132688707,0.0997133241929452,0.844399436421275,-0.0317460317460317,0.0262744070239811,0.269889520821076,NA,0.308893297679634,0.160909200989465,-0.0551041713948527,0.276146174163283,0.0770858246711435,0.0770620614311525,-0.0779309914519249,0.271031918680536,-0.149733191035219,0.666666666666667,NA,0.175021847938349,-0.156905951408544,-0.457269012529775,-0.163535142658316,0.0840149567655996,0.124804472992312,0.111469318616469,-0.392215989675837,0.124690584831947,0.0331633503316335,-0.119723183391003,-0.305555555555556,-0.320119299117684,-0.123790908635293,-0.199107675872687,-0.00605758540045225
1997,0.00728734765674069,0.384730935760361,0.21414370917353,-0.265058647147015,-0.399370688611884,0.400705324622767,-0.227047188858091,0.0670958996950186,-0.113033940649564,-0.0272698711907005,-0.23619957537155,-0.0327084553798087,0.163116057233704,-0.13314683199758,-0.118378378378378,-0.106564513320564,-0.0280777537796977,0.0746449757325183,0.597021415371236,-0.0488424237512494,-0.087208242159008,-0.0478631769028,0.0281580156178228,-0.000350675847997992,0.0153488822220071,0.204792496152813,0.00660954712362304,-0.502345744996734,0.144909688013136,NA,-0.0908216387505658,0.0420409629895796,0.754495699765442,-0.00350385423966367,-0.00934051322962365,0.190340995817688,0.470758759768087,0.317702980472765,0.165570706721118,0.0469337776767906,0.223707596012673,0.0134861172322608,0.0695900092358351,0.0403625456442357,0.285010332220633,-0.204923348291873,0.601534061362454,NA,0.167912639080679,-0.167134084868481,-0.499217769193626,-0.209767154337523,0.0633934410912828,0.0869084403968124,0.1317741324238,-0.357524713217299,0.123128923225495,0.0340161432544259,-0.0774814167031045,-0.301472844430807,-0.339740420271941,-0.168216861477244,-0.206547920892495,-0.0101629169899146
1998,0.0265041594118786,0.18844122053142,0.0949662688116242,-0.37754634451156,-0.445127610208817,0.208014498590415,-0.24164245458046,-0.0824807376531515,-0.185243974132863,-0.0855303494788473,-0.234055446144524,-0.0475839355060709,0.107663828211773,-0.134848706329484,-0.103616189031691,0.118396711202467,-0.0796394844504599,-0.0694314608651312,0.351841251669529,-0.113308102263073,-0.0500537827178199,-0.0546318791591846,0.0498674233613991,0.0514664322049865,-0.143847203274216,0.274826393148971,0.0699807438937873,-0.410652701494444,0.058755315036722,NA,-0.0329015929730535,0.040939836240655,0.575832422932599,0.00153354632587871,-0.0577267600026541,0.0663616203014907,0.250324877111701,0.224606235936998,0.108777319553203,0.0157118808345661,0.0286708708087805,-0.0755457025920873,0.183288747701053,0.0331624159286143,0.215935664176125,-0.254765899039195,0.513459991336098,NA,0.092607500341753,-0.258055579603498,-0.573041470293188,-0.251185150564198,0.011455869393813,0.0122809737943868,0.10303480475382,-0.367706458424864,0.0679230926809283,-0.0662083015024191,-0.0645415535510989,-0.330864951523017,-0.3399673530889,-0.206831402575449,-0.215226892916827,0.0194802570423958
1999,0.17911172796669,0.13139440466524,0.101640754624224,-0.345816733067729,-0.385878787878788,0.22501351949265,-0.23041835934716,-0.0698132971840532,-0.191691047396138,-0.0384986802291894,-0.191207920792079,-0.0283014175578214,0.234111257889329,-0.0526801507344459,-0.0346921797004992,0.70516408038667,-0.0456893000855485,-0.0658236618742422,0.53994053518335,-0.0400238948626046,0.0427017090620032,-0.0207254985150616,0.132348033373063,0.102764608090635,-0.223856697928947,0.452034166731573,0.225983780547543,-0.248897907774124,0.0993087480285896,NA,-0.0126401507094893,0.0191526407428903,0.552234102419809,0.022093023255814,-0.105376700962496,0.0463648534193055,0.238493723849373,0.270067546339931,0.089597909326982,0.0564023987530712,-0.00898801597869512,-0.0948836413415469,0.343953498535903,0.0920709083413494,0.303544692683116,-0.202405927184853,0.48215344480019,0.256265599001664,0.0947325315092594,-0.162388092899112,-0.549468112179977,-0.197208156562201,-0.00706649342360202,0.0443331127705832,0.144625233395572,-0.325198569089917,0.148752427909757,-0.0123770132230369,-0.00150429165560573,-0.318719554627697,-0.199601072976133,-0.143476651330055,-0.182323133892029,0.0742653232577665
2000,0.25390195647395,-0.148338733244394,-0.00215712988192554,-0.389834710743802,-0.381579765086073,0.220771796093378,-0.277578682184295,-0.128610027018913,-0.321162688854828,-0.0741668272009246,-0.229868691662712,-0.0924627940470477,0.242115614244574,-0.058837084261464,0.00465316673847467,0.805700836820084,-0.121496200323907,-0.12151327877067,0.487874596588289,-0.0993652769135034,0.0932374974691234,-0.0600588075824245,0.0519504529487891,-0.000260952767549109,-0.358835499540502,0.410345260514752,0.251790364583333,0.145097679537742,0.109188386671066,NA,-0.0234225621414913,0.00563761416168678,0.444064623774061,0.00597993827160499,-0.182088271217773,0.00148474162844336,0.0551197638077355,0.255672469867993,0.0850199138421523,0.0346154801221723,-0.10668372441338,-0.1608036012004,0.457026531251398,0.079192334017796,0.323878061351099,-0.0794343878318201,0.30411342929538,0.454331519341079,0.0280390522681271,-0.096813701282026,-0.529935410461497,-0.170236439499305,-0.129849378981231,-0.0834076717216771,0.112410256410256,-0.291033995698372,0.117068759298696,0.0625758471543704,0.035933469714489,-0.285646762249882,-0.134707751422449,-0.146442151004889,-0.191894181273213,0.040087163884549
2001,0.203190596137699,-0.218304713189624,-0.0770892982550915,-0.388569061917581,-0.357474582653445,0.153572856064307,-0.269330734243015,-0.147151807782951,-0.327658668936532,-0.0975938402309913,-0.260739260739261,-0.088756833848348,0.218608068394336,-0.0200837468982631,-0.0300016714023064,0.833124843632725,-0.173451066961001,-0.149841502072665,0.390768176757729,-0.0764389634876552,0.0816110495009578,-0.0857681819113817,0.0171042694033498,-0.0587186132709083,-0.439172768223402,0.429970592633205,0.186453812771234,0.685483870967742,0.0843776644519875,0.130640678082427,-0.0152020429622954,-0.0712525447337405,0.467540842648323,-0.0266138165345412,-0.260191884741657,-0.0333891105676407,-0.0734649499284694,0.274744682484834,0.0615826680380729,0.0693517873145474,-0.109371154319468,-0.184522828416021,0.477316067231363,0.0389191369227667,0.308519623852694,-0.0269955156950674,0.247770473424043,0.483710985062216,0.00400940334886137,-0.0753822038556278,-0.497898928024502,-0.18559670781893,-0.20814884023236,-0.122365697962515,0.121530571198713,-0.255195836571931,0.0807534343577397,0.127346732717004,0.0575800459932778,-0.231686814506445,-0.133758875421358,-0.198687510003735,-0.185844521796784,-0.0148145237346747
2002,0.141844437151296,-0.254799301919721,-0.0340511587232182,-0.394004558943701,-0.234334637242601,0.128139169863969,-0.258549517136906,-0.166884705079347,-0.321915163550113,-0.138335589505576,-0.2818374891843,-0.137007360477033,0.292358109050342,-0.0187061574434918,0.000927643784786727,0.97483966452886,-0.143747576869166,-0.154214876033058,0.209576628651773,-0.0730046948356808,0.115101643210541,-0.115358833208068,0.0229685903416411,0.0244168881015648,-0.472172461837613,0.42097751514848,0.0797616091383164,1.04262338347849,0.108235216188915,0.116404781090518,-0.0677109501994976,-0.0735986307231494,0.431021541694813,-0.033981487233646,-0.304904589181517,-0.00648187183811129,-0.151194558434988,0.301590979301823,-0.0075496522774263,0.0203438675328482,-0.0541065830721003,-0.204079940293557,0.406335266030014,-0.00325300404965804,0.268323302440645,-0.0291872748366611,0.18067145352222,0.404946125630445,0.00918143023406186,-0.0485850774405004,-0.512000524899941,-0.168031926065953,-0.215859297700059,-0.113955582232893,0.164387005933823,-0.241445570736007,0.0708388514751049,0.171720699838059,0.065894604542598,-0.206975228161669,-0.0855796140816026,-0.245729793008035,-0.233623728137261,-0.107836196296158
2003,0.195842238197008,-0.248072923039276,-0.0245425660129288,-0.314888131847896,-0.0531670495569414,0.0801880851421134,-0.221006474879108,-0.121048663070587,-0.241904540433696,-0.199572971615172,-0.204328561690525,-0.102399698269766,0.402483669514033,0.0500523054639093,0.05307764746169,1.13035759573928,-0.13251324523476,-0.189038854805726,0.214490729966644,-0.0876128229069406,0.132889263200878,-0.109504510926013,0.0506947557149261,0.0980103860351623,-0.479405638969194,0.292814001046274,0.114403582029481,1.32095527332965,0.0715930466368294,0.0671697876871047,-0.0459262866360289,-0.0203523361418099,0.379415870288844,0.0348905204340199,-0.342995476842709,0.0222651699671714,-0.20504978200039,0.222706447647782,-0.0595581466707578,-0.0812761286404932,-0.0539466387331321,-0.217157275021026,0.417927027257968,0.0153616095704187,0.23660196081933,0.010158510504466,0.184319512543438,0.244358892097102,-0.0141957835143013,0.00143871748612675,-0.519148038802193,-0.0889447979872724,-0.1464727827709,-0.142600950473742,0.20123161484045,-0.227609874903133,0.0968689121657868,0.260779613148993,0.0815775256618044,-0.161780856635972,0.0424390991267044,-0.333180357962368,-0.240415173439719,-0.114070577657901
2004,0.173942449581899,-0.320433161725546,-0.00614588387514144,-0.238421784933413,0.0645615269592751,0.0169525731584258,-0.222585080783775,-0.0809792843691148,-0.185740740740741,-0.239007891770011,-0.163313922710429,-0.0996456413890857,0.342096112386119,0.13741223671013,0.0498935717326524,1.28567870485679,-0.184756277695716,-0.191807782196892,0.0553353988039486,-0.138846311056612,0.0576248743287316,-0.118835047103011,-0.0250183640841723,0.124042830362533,-0.458646616541353,0.180799275444356,0.074304772181078,1.25343175343175,0.0263850569244917,0.07661652783604,-0.105328451692941,0.0118049426301854,0.396389854245552,0.0890383322125083,-0.387905373648754,0.000259154637572326,-0.235706219415283,0.144364950060211,-0.0931938285853126,-0.100585891727209,-0.0528265769242644,-0.223529411764706,0.381309345327336,0.0274058577405859,0.0973533560109515,-0.0244867441353313,0.109239567509606,0.182897373965774,-0.104960567076553,-0.0276313948607937,-0.513579874971756,-0.127885672407475,-0.168992673605979,-0.208225332642129,0.20363563119996,-0.206686108267831,0.0753643112455321,0.288821098209014,0.113230145568454,-0.147704590818363,0.168070597673486,-0.323475433904882,-0.224376633467543,-0.111140443505808
2005,0.266815864727092,-0.302232363098175,0.105124232512768,-0.0932263522733476,0.266188408533132,0.0256420610563721,-0.20227010729804,-0.0588933744953693,-0.0749488685095996,-0.242647058823529,-0.0925822122571001,-0.114599906410856,0.350161267704389,0.19021785199627,0.0870922970159612,1.24596774193548,-0.159990469666736,-0.190685704798273,0.0383769596368022,-0.0748301161437042,0.0712673890941553,-0.113180695659453,-0.0166398748750923,0.257433221176955,-0.379286485756717,0.154420458028638,0.142460867842282,1.42298225158699,0.046756054008333,0.115860286125555,-0.141286846668318,0.0575425928015345,0.416868490134643,0.0457008552588627,-0.40814973802159,0.00136096345941506,-0.250181924028526,0.145794457115212,-0.123957469270794,-0.065489348874598,-0.0271908930615275,-0.276426246359431,0.328989166734544,-0.0193913277673042,0.0923061974704862,-0.055753736392152,0.1031115740138,0.131186001612943,-0.121003836317136,-0.0643112162099504,-0.485332939806844,-0.0951327433628319,-0.182628714943491,-0.214240451638919,0.190694691138741,-0.184691600646891,0.0887603035100168,0.262639527248851,0.276914274816439,-0.0371769383697813,0.323291634754489,-0.279808268424206,-0.161808669656203,-0.0865500603136309
2006,0.266863459364401,-0.305784085913459,0.150482238063859,-0.0241080588168243,0.313889972688256,-0.000406471018616328,-0.221641890987009,-0.0440162521546418,-0.0755903404910027,-0.258360780339498,-0.072249904177846,-0.10045152206632,0.341159052453469,0.190839694656489,0.0879140085641877,1.14230933106093,-0.119559872141628,-0.226494115676174,-0.0294583247298508,-0.067618778280543,0.0779563806505169,-0.130918560606061,0.0197130999639119,0.203947368421053,-0.327552848441419,0.0637755639335286,0.16408714511041,1.33279623202776,-0.00092912337209846,0.176612903225807,-0.196134906624547,0.0471494956364048,0.345333015039389,0.0435872709739633,-0.407297452595288,-0.0185838202362874,-0.327894791994132,0.0769737709239489,-0.157291651145118,-0.159004659653168,-0.0481589027554677,-0.33282090699462,0.228455506573558,-0.0569089186628773,0.000264504986696891,-0.0439312162671017,0.0254184748915064,0.0248906904718528,-0.122041920216362,-0.154743933488047,-0.474397859054416,-0.01414309484193,-0.169580683410585,-0.199100511879753,0.19792537240057,-0.182521495995123,0.0195163343232924,0.225401638815407,0.316136006289308,0.0158469945355191,0.415646134161945,-0.219813533146485,-0.114986269125147,-0.053191899710704
2007,0.240863165772733,-0.278348541892668,0.114035087719298,0.0499790004199916,0.387568003223856,-0.0126300148588411,-0.234505046927572,0.00349317243569391,-0.0522808463863699,-0.232930689231962,-0.0415963466693141,-0.0548097304935903,0.362971569163477,0.255909289140863,0.0772532188841202,0.919898655232898,-0.0697142857142856,-0.243967716304939,-0.0495541487985841,-0.0495327899116704,0.0673225790341109,-0.145009046715933,0.0188982710092481,0.0767292789488791,-0.252659270273362,0.0578431968858343,0.190175097276265,1.35644391408115,0.0185667295430808,0.264933345370287,-0.219300429451671,0.085632183908046,0.336621796053845,0.0161744022503517,-0.364359292688656,-0.0217224045958146,-0.348273202502357,0.105066458678626,-0.169962586851951,-0.136201408314845,-0.00211543319019966,-0.348843277091668,0.13143865445262,-0.243622688812285,0.00984970311726866,0.0221199960849563,0.0029223151229808,0.0369837774682066,-0.133619635236879,-0.23742764707177,-0.444326596729404,0.0830943068231203,-0.170474014848658,-0.188706347068857,0.128916527146616,-0.181506703553948,0.0624193895098882,0.260946570894421,0.256517205422315,-0.0157039314737535,0.497051390058972,-0.157089039048018,-0.0962252846015578,0.00493769104161766
